,datetime,load_consumption
39105,2024-06-01 19:16:38,39017.1
39106,2024-06-01 19:21:38,40377.3
39107,2024-06-01 19:26:38,40393.4
39108,2024-06-01 19:31:37,41343.9
39109,2024-06-01 19:36:37,45368.5
39110,2024-06-01 19:41:37,45523.8
39111,2024-06-01 19:46:37,34622.7
39112,2024-06-01 19:51:37,32484.1
39113,2024-06-01 19:56:37,34007.5
39114,2024-06-01 20:01:37,40371.6
39115,2024-06-01 20:06:37,42033.3
39116,2024-06-01 20:11:36,36933.5
39117,2024-06-01 20:16:36,40893.4
39118,2024-06-01 20:21:36,44699.8
39119,2024-06-01 20:26:36,45399.8
39120,2024-06-01 20:31:35,45134.3
39121,2024-06-01 20:36:35,42999.0
39122,2024-06-01 20:41:36,40034.8
39123,2024-06-01 20:46:36,38401.1
39124,2024-06-01 20:51:34,39379.7
39125,2024-06-01 20:56:34,41008.1
39126,2024-06-01 21:01:35,41974.1
39127,2024-06-01 21:06:35,40334.3
39128,2024-06-01 21:11:34,41527.0
39129,2024-06-01 21:16:34,38984.2
39130,2024-06-01 21:21:33,40833.0
39131,2024-06-01 21:26:33,42670.3
39132,2024-06-01 21:31:34,48600.8
39133,2024-06-01 21:36:34,44487.6
39134,2024-06-01 21:41:34,47924.1
39135,2024-06-01 21:46:34,47134.7
39136,2024-06-01 21:51:33,42057.3
39137,2024-06-01 21:56:33,41853.6
39138,2024-06-01 22:01:33,42341.3
39139,2024-06-01 22:06:33,41480.0
39140,2024-06-01 22:11:32,38397.7
39141,2024-06-01 22:16:32,37639.8
39142,2024-06-01 22:21:32,33510.8
39143,2024-06-01 22:26:32,36858.7
39144,2024-06-01 22:31:32,45248.6
39145,2024-06-01 22:36:32,45856.0
39146,2024-06-01 22:41:31,40598.3
39147,2024-06-01 22:46:31,40249.0
39148,2024-06-01 22:51:31,37874.6
39149,2024-06-01 22:56:31,35264.2
39150,2024-06-01 23:01:31,35078.1
39151,2024-06-01 23:06:31,36160.3
39152,2024-06-01 23:11:31,32891.0
39153,2024-06-01 23:16:31,28702.0
39154,2024-06-01 23:21:30,27589.9
39155,2024-06-01 23:26:30,26839.8
39156,2024-06-01 23:31:30,28358.1
39157,2024-06-01 23:36:30,33813.9
39158,2024-06-01 23:41:30,33091.2
39159,2024-06-01 23:46:30,35472.2
39160,2024-06-01 23:51:29,31896.5
39161,2024-06-01 23:56:29,31620.8
39162,2024-06-02 00:01:29,31360.5
39163,2024-06-02 00:06:29,32285.3
39164,2024-06-02 00:11:29,32384.0
39165,2024-06-02 00:16:29,30693.4
39166,2024-06-02 00:21:28,30618.3
39167,2024-06-02 00:26:28,30366.1
39168,2024-06-02 00:31:28,32472.5
39169,2024-06-02 00:36:29,27416.7
39170,2024-06-02 00:41:28,27935.8
39171,2024-06-02 00:46:28,31695.3
39172,2024-06-02 00:51:27,32199.1
39173,2024-06-02 00:56:27,34695.8
39174,2024-06-02 01:01:27,35170.1
39175,2024-06-02 01:06:27,32592.6
39176,2024-06-02 01:11:27,30545.2
39177,2024-06-02 01:16:27,31221.1
39178,2024-06-02 01:21:27,36666.8
39179,2024-06-02 01:26:27,36036.2
39180,2024-06-02 01:31:26,35518.3
39181,2024-06-02 01:36:26,36029.0
39182,2024-06-02 01:41:26,30411.9
39183,2024-06-02 01:46:26,28792.7
39184,2024-06-02 01:51:26,28249.6
39185,2024-06-02 01:56:26,28151.6
39186,2024-06-02 02:01:25,32269.1
39187,2024-06-02 02:06:25,34687.1
39188,2024-06-02 02:11:25,34108.1
39189,2024-06-02 02:16:25,33930.0
39190,2024-06-02 02:21:24,31228.2
39191,2024-06-02 02:26:24,28788.4
39192,2024-06-02 02:31:25,27965.3
39193,2024-06-02 02:36:25,27653.2
39194,2024-06-02 02:41:24,32463.2
39195,2024-06-02 02:46:24,34173.9
39196,2024-06-02 02:51:24,34965.6
39197,2024-06-02 02:56:24,28170.1
39198,2024-06-02 03:01:23,28142.0
39199,2024-06-02 03:06:23,28065.4
39200,2024-06-02 03:11:23,29062.4
39201,2024-06-02 03:16:23,34002.7
39202,2024-06-02 03:21:23,34395.4
39203,2024-06-02 03:26:23,32864.3
39204,2024-06-02 03:31:22,32973.9
39205,2024-06-02 03:36:22,27425.5
39206,2024-06-02 03:41:22,28367.4
39207,2024-06-02 03:46:22,28396.9
39208,2024-06-02 03:51:22,28123.9
39209,2024-06-02 03:56:22,31469.9
39210,2024-06-02 04:01:21,34473.7
39211,2024-06-02 04:06:21,33585.3
39212,2024-06-02 04:11:21,28991.9
39213,2024-06-02 04:16:21,29392.4
39214,2024-06-02 04:21:21,31774.3
39215,2024-06-02 04:26:21,34928.1
39216,2024-06-02 04:31:21,34916.5
39217,2024-06-02 04:36:21,30458.7
39218,2024-06-02 04:41:21,28813.2
39219,2024-06-02 04:46:21,28083.7
39220,2024-06-02 04:51:20,28007.2
39221,2024-06-02 04:56:20,27631.3
39222,2024-06-02 05:01:20,27693.4
39223,2024-06-02 05:06:20,28777.6
39224,2024-06-02 05:11:20,37066.9
39225,2024-06-02 05:16:20,39925.6
39226,2024-06-02 05:21:19,36031.6
39227,2024-06-02 05:26:19,28745.2
39228,2024-06-02 05:31:19,26579.6
39229,2024-06-02 05:36:19,26461.0
39230,2024-06-02 05:41:19,25920.8
39231,2024-06-02 05:46:19,25905.0
39232,2024-06-02 05:51:18,25638.6
39233,2024-06-02 05:56:18,25282.5
39234,2024-06-02 06:01:18,27710.4
39235,2024-06-02 06:06:18,30978.3
39236,2024-06-02 06:11:18,30714.3
39237,2024-06-02 06:16:18,26123.4
39238,2024-06-02 06:21:17,26450.3
39239,2024-06-02 06:26:17,27284.0
39240,2024-06-02 06:31:18,31777.4
39241,2024-06-02 06:36:18,31842.3
39242,2024-06-02 06:41:16,30518.7
39243,2024-06-02 06:46:16,26245.9
39244,2024-06-02 06:51:16,25425.6
39245,2024-06-02 06:56:16,25428.8
39246,2024-06-02 07:01:15,25447.7
39247,2024-06-02 07:06:15,25823.6
39248,2024-06-02 07:11:15,27052.8
39249,2024-06-02 07:16:15,31548.7
39250,2024-06-02 07:21:15,32077.8
39251,2024-06-02 07:26:15,31527.6
39252,2024-06-02 07:31:15,31478.9
39253,2024-06-02 07:36:15,27449.6
39254,2024-06-02 07:41:15,27933.9
39255,2024-06-02 07:46:15,28051.5
39256,2024-06-02 07:51:15,27714.8
39257,2024-06-02 07:56:15,22513.5
39258,2024-06-02 08:01:14,22861.0
39259,2024-06-02 08:06:14,27483.9
39260,2024-06-02 08:11:14,26692.7
39261,2024-06-02 08:16:14,29610.5
39262,2024-06-02 08:21:14,32753.5
39263,2024-06-02 08:26:14,32609.9
39264,2024-06-02 08:31:13,34400.0
39265,2024-06-02 08:36:13,36427.3
39266,2024-06-02 08:41:13,33893.4
39267,2024-06-02 08:46:13,32183.3
39268,2024-06-02 08:51:13,28556.0
39269,2024-06-02 08:56:13,28168.9
39270,2024-06-02 09:01:12,27677.5
39271,2024-06-02 09:06:12,25734.8
39272,2024-06-02 09:11:12,29916.7
39273,2024-06-02 09:16:12,28440.8
39274,2024-06-02 09:21:12,28842.8
39275,2024-06-02 09:26:12,31116.9
39276,2024-06-02 09:31:11,34935.8
39277,2024-06-02 09:36:11,34001.5
39278,2024-06-02 09:41:11,33609.3
39279,2024-06-02 09:46:11,33439.4
39280,2024-06-02 09:51:10,34004.0
39281,2024-06-02 09:56:10,35963.2
39282,2024-06-02 10:01:10,31626.5
39283,2024-06-02 10:06:10,29882.1
39284,2024-06-02 10:11:10,29603.6
39285,2024-06-02 10:16:10,27243.4
39286,2024-06-02 10:21:10,28832.1
39287,2024-06-02 10:26:10,26874.6
39288,2024-06-02 10:31:10,31732.7
39289,2024-06-02 10:36:10,36128.7
39290,2024-06-02 10:41:09,36527.9
39291,2024-06-02 10:46:10,32079.2
39292,2024-06-02 10:51:09,27936.4
39293,2024-06-02 10:56:09,29238.6
39294,2024-06-02 11:01:09,29160.9
39295,2024-06-02 11:06:09,28136.2
39296,2024-06-02 11:11:08,27494.7
39297,2024-06-02 11:16:08,27235.9
39298,2024-06-02 11:21:08,22576.1
39299,2024-06-02 11:26:08,23258.8
39300,2024-06-02 11:31:08,24738.5
39301,2024-06-02 11:36:08,30556.5
39302,2024-06-02 11:41:07,35348.3
39303,2024-06-02 11:46:07,34864.8
39304,2024-06-02 11:51:07,30522.0
39305,2024-06-02 11:56:07,31169.3
39306,2024-06-02 12:01:07,33189.8
39307,2024-06-02 12:06:07,33826.5
39308,2024-06-02 12:11:07,36600.9
39309,2024-06-02 12:16:07,36339.3
39310,2024-06-02 12:21:06,35317.3
39311,2024-06-02 12:26:06,34810.4
39312,2024-06-02 12:31:05,35403.1
39313,2024-06-02 12:36:05,32597.3
39314,2024-06-02 12:41:05,31352.8
39315,2024-06-02 12:46:05,38739.8
39316,2024-06-02 12:51:05,39094.0
39317,2024-06-02 12:56:05,39516.3
39318,2024-06-02 13:01:05,35969.6
39319,2024-06-02 13:06:05,35655.9
39320,2024-06-02 13:11:05,36023.9
39321,2024-06-02 13:16:05,35295.8
39322,2024-06-02 13:21:05,34250.0
39323,2024-06-02 13:26:05,31699.8
39324,2024-06-02 13:31:04,31162.6
39325,2024-06-02 13:36:04,27805.5
39326,2024-06-02 13:41:04,33890.8
39327,2024-06-02 13:46:04,34991.0
39328,2024-06-02 13:51:04,36010.0
39329,2024-06-02 13:56:04,32710.8
39330,2024-06-02 14:01:03,32430.4
39331,2024-06-02 14:06:03,35652.4
39332,2024-06-02 14:11:03,40181.2
39333,2024-06-02 14:16:03,38869.8
39334,2024-06-02 14:21:03,38086.1
39335,2024-06-02 14:26:03,34227.8
39336,2024-06-02 14:31:02,34468.5
39337,2024-06-02 14:36:02,43201.3
39338,2024-06-02 14:41:02,43583.8
39339,2024-06-02 14:46:02,45596.3
39340,2024-06-02 14:51:01,37479.8
39341,2024-06-02 14:56:01,30889.7
39342,2024-06-02 15:01:02,29779.6
39343,2024-06-02 15:06:02,30526.1
39344,2024-06-02 15:11:01,28337.9
39345,2024-06-02 15:16:01,27332.6
39346,2024-06-02 15:21:01,27922.5
39347,2024-06-02 15:26:01,34646.6
39348,2024-06-02 15:31:00,38609.6
39349,2024-06-02 15:36:00,39234.5
39350,2024-06-02 15:41:00,37386.9
39351,2024-06-02 15:46:00,32282.4
39352,2024-06-02 15:51:00,31215.6
39353,2024-06-02 15:56:00,30781.2
39354,2024-06-02 16:00:59,31722.4
39355,2024-06-02 16:05:59,31361.1
39356,2024-06-02 16:10:59,31664.0
39357,2024-06-02 16:15:59,30204.1
39358,2024-06-02 16:20:58,34695.7
39359,2024-06-02 16:25:59,39480.6
39360,2024-06-02 16:30:58,40579.1
39361,2024-06-02 16:35:58,40174.5
39362,2024-06-02 16:40:58,35520.5
39363,2024-06-02 16:45:58,35006.1
39364,2024-06-02 16:50:58,34138.4
39365,2024-06-02 16:55:58,32592.8
39366,2024-06-02 17:00:57,35270.7
39367,2024-06-02 17:05:57,34227.4
39368,2024-06-02 17:10:57,32287.7
39369,2024-06-02 17:15:57,30318.3
39370,2024-06-02 17:20:57,29545.4
39371,2024-06-02 17:25:57,33765.9
39372,2024-06-02 17:30:57,36490.8
39373,2024-06-02 17:35:57,36190.5
39374,2024-06-02 17:40:56,32239.4
39375,2024-06-02 17:45:56,34868.9
39376,2024-06-02 17:50:56,34057.6
39377,2024-06-02 17:55:56,38217.5
39378,2024-06-02 18:00:55,40307.8
39379,2024-06-02 18:05:55,39673.9
39380,2024-06-02 18:10:56,39508.9
39381,2024-06-02 18:15:56,33647.8
39382,2024-06-02 18:20:55,34381.5
39383,2024-06-02 18:25:55,34465.6
39384,2024-06-02 18:30:54,33493.2
39385,2024-06-02 18:35:54,29659.9
39386,2024-06-02 18:40:54,28357.6
39387,2024-06-02 18:45:54,27302.5
39388,2024-06-02 18:50:54,35374.9
39389,2024-06-02 18:55:54,37291.9
39390,2024-06-02 19:00:53,39500.5
39391,2024-06-02 19:05:53,39106.1
39392,2024-06-02 19:10:53,43339.6
39393,2024-06-02 19:15:53,40836.3
39394,2024-06-02 19:20:53,48375.2
39395,2024-06-02 19:25:53,49423.0
39396,2024-06-02 19:30:52,46909.0
39397,2024-06-02 19:35:53,43446.8
39398,2024-06-02 19:40:53,38103.8
39399,2024-06-02 19:45:53,34109.4
39400,2024-06-02 19:50:52,32264.0
39401,2024-06-02 19:55:52,31883.8
39402,2024-06-02 20:00:52,35890.6
39403,2024-06-02 20:05:52,37963.7
39404,2024-06-02 20:10:52,38274.1
39405,2024-06-02 20:15:52,35772.3
39406,2024-06-02 20:20:51,35639.2
39407,2024-06-02 20:25:51,37515.6
39408,2024-06-02 20:30:51,40055.6
39409,2024-06-02 20:35:51,41146.0
39410,2024-06-02 20:40:51,37864.0
39411,2024-06-02 20:45:51,33910.6
39412,2024-06-02 20:50:51,32451.1
39413,2024-06-02 20:55:51,32770.9
39414,2024-06-02 21:00:51,40120.1
39415,2024-06-02 21:05:51,40619.9
39416,2024-06-02 21:10:50,40226.0
39417,2024-06-02 21:15:50,39605.8
39418,2024-06-02 21:20:50,39235.0
39419,2024-06-02 21:25:50,38598.1
39420,2024-06-02 21:30:49,42460.8
39421,2024-06-02 21:35:49,46995.3
39422,2024-06-02 21:40:48,45728.4
39423,2024-06-02 21:45:48,38609.0
39424,2024-06-02 21:50:48,33631.0
39425,2024-06-02 21:55:48,32173.3
39426,2024-06-02 22:00:48,34839.4
39427,2024-06-02 22:05:48,32802.3
39428,2024-06-02 22:10:47,33253.7
39429,2024-06-02 22:15:47,33872.1
39430,2024-06-02 22:20:47,37334.2
39431,2024-06-02 22:25:48,36552.4
39432,2024-06-02 22:30:47,38253.0
39433,2024-06-02 22:35:47,38403.6
39434,2024-06-02 22:40:47,37149.9
39435,2024-06-02 22:45:47,43383.3
39436,2024-06-02 22:50:46,44222.6
39437,2024-06-02 22:55:46,43137.4
39438,2024-06-02 23:00:47,36917.2
39439,2024-06-02 23:05:47,36600.8
39440,2024-06-02 23:10:46,35545.2
39441,2024-06-02 23:15:46,32264.1
39442,2024-06-02 23:20:46,29084.2
39443,2024-06-02 23:25:46,33315.7
39444,2024-06-02 23:30:46,34071.1
39445,2024-06-02 23:35:46,35090.3
39446,2024-06-02 23:40:45,36677.3
39447,2024-06-02 23:45:45,35623.9
39448,2024-06-02 23:50:45,34451.6
39449,2024-06-02 23:55:45,34250.4
39450,2024-06-03 00:00:44,34234.7
39451,2024-06-03 00:05:44,33236.8
39452,2024-06-03 00:10:44,32557.9
39453,2024-06-03 00:15:44,32426.1
39454,2024-06-03 00:20:44,32679.0
39455,2024-06-03 00:25:44,31899.6
39456,2024-06-03 00:30:43,31979.4
39457,2024-06-03 00:35:43,33504.5
39458,2024-06-03 00:40:43,38033.9
39459,2024-06-03 00:45:43,36561.3
39460,2024-06-03 00:50:43,36347.4
39461,2024-06-03 00:55:43,35377.0
39462,2024-06-03 01:00:42,30344.2
39463,2024-06-03 01:05:42,29923.1
39464,2024-06-03 01:10:42,30699.8
39465,2024-06-03 01:15:43,33765.0
39466,2024-06-03 01:20:42,36998.3
39467,2024-06-03 01:25:42,36769.0
39468,2024-06-03 01:30:41,36622.6
39469,2024-06-03 01:35:41,36855.5
39470,2024-06-03 01:40:41,32559.8
39471,2024-06-03 01:45:41,29441.9
39472,2024-06-03 01:50:41,29870.0
39473,2024-06-03 01:55:41,31184.6
39474,2024-06-03 02:00:41,32040.1
39475,2024-06-03 02:05:41,32097.8
39476,2024-06-03 02:10:40,31383.2
39477,2024-06-03 02:15:40,34974.7
39478,2024-06-03 02:20:40,35400.8
39479,2024-06-03 02:25:40,34009.8
39480,2024-06-03 02:30:40,29173.4
39481,2024-06-03 02:35:40,29233.4
39482,2024-06-03 02:40:40,32894.7
39483,2024-06-03 02:45:40,36467.8
39484,2024-06-03 02:50:39,36803.3
39485,2024-06-03 02:55:39,31581.5
39486,2024-06-03 03:00:39,28843.2
39487,2024-06-03 03:05:39,30755.2
39488,2024-06-03 03:10:39,33131.7
39489,2024-06-03 03:15:39,33228.4
39490,2024-06-03 03:20:38,32904.4
39491,2024-06-03 03:25:38,33001.9
39492,2024-06-03 03:30:38,33519.9
39493,2024-06-03 03:35:38,33281.4
39494,2024-06-03 03:40:37,33069.1
39495,2024-06-03 03:45:37,31523.7
39496,2024-06-03 03:50:38,27881.5
39497,2024-06-03 03:55:38,28825.5
39498,2024-06-03 04:00:37,33722.9
39499,2024-06-03 04:05:37,32199.3
39500,2024-06-03 04:10:37,25728.4
39501,2024-06-03 04:15:37,22359.9
39502,2024-06-03 04:20:36,27279.9
39503,2024-06-03 04:25:36,27580.0
39504,2024-06-03 04:30:35,27693.2
39505,2024-06-03 04:35:35,31873.1
39506,2024-06-03 04:40:36,32971.7
39507,2024-06-03 04:45:36,31769.8
39508,2024-06-03 04:50:35,31369.1
39509,2024-06-03 04:55:35,30970.1
39510,2024-06-03 05:00:36,31242.9
39511,2024-06-03 05:05:36,30961.8
39512,2024-06-03 05:10:34,35703.1
39513,2024-06-03 05:15:34,44458.7
39514,2024-06-03 05:20:34,44183.2
39515,2024-06-03 05:25:34,46327.9
39516,2024-06-03 05:30:34,39875.5
39517,2024-06-03 05:35:34,34856.7
39518,2024-06-03 05:40:34,35086.5
39519,2024-06-03 05:45:34,30041.7
39520,2024-06-03 05:50:33,29739.0
39521,2024-06-03 05:55:33,29164.5
39522,2024-06-03 06:00:33,29844.3
39523,2024-06-03 06:05:33,30431.7
39524,2024-06-03 06:10:33,30613.9
39525,2024-06-03 06:15:33,30957.2
39526,2024-06-03 06:20:33,30815.4
39527,2024-06-03 06:25:33,30477.9
39528,2024-06-03 06:30:32,36686.9
39529,2024-06-03 06:35:32,37229.1
39530,2024-06-03 06:40:32,37476.4
39531,2024-06-03 06:45:32,31315.6
39532,2024-06-03 06:50:31,30996.8
39533,2024-06-03 06:55:31,30180.4
39534,2024-06-03 07:00:31,30335.5
39535,2024-06-03 07:05:31,31718.4
39536,2024-06-03 07:10:31,27969.6
39537,2024-06-03 07:15:31,31371.5
39538,2024-06-03 07:20:30,32103.7
39539,2024-06-03 07:25:30,33236.0
39540,2024-06-03 07:30:30,33143.4
39541,2024-06-03 07:35:30,33412.5
39542,2024-06-03 07:40:30,33432.8
39543,2024-06-03 07:45:30,33125.3
39544,2024-06-03 07:50:30,31660.9
39545,2024-06-03 07:55:30,32393.6
39546,2024-06-03 08:00:29,29623.4
39547,2024-06-03 08:05:29,27318.0
39548,2024-06-03 08:10:29,27863.6
39549,2024-06-03 08:15:29,34565.2
39550,2024-06-03 08:20:29,42726.4
39551,2024-06-03 08:25:29,46215.6
39552,2024-06-03 08:30:29,45896.6
39553,2024-06-03 08:35:29,47096.6
39554,2024-06-03 08:40:28,43387.7
39555,2024-06-03 08:45:28,43593.7
39556,2024-06-03 08:50:28,43009.8
39557,2024-06-03 08:55:28,44462.1
39558,2024-06-03 09:00:28,41089.2
39559,2024-06-03 09:05:28,35498.2
39560,2024-06-03 09:10:28,36997.0
39561,2024-06-03 09:15:28,37692.4
39562,2024-06-03 09:20:27,40526.1
39563,2024-06-03 09:25:27,45211.7
39564,2024-06-03 09:30:26,41802.3
39565,2024-06-03 09:35:26,42106.0
39566,2024-06-03 09:40:26,37782.2
39567,2024-06-03 09:45:26,35847.4
39568,2024-06-03 09:50:26,33901.1
39569,2024-06-03 09:55:26,34055.2
39570,2024-06-03 10:00:25,35576.4
39571,2024-06-03 10:05:25,30439.1
39572,2024-06-03 10:10:25,29360.8
39573,2024-06-03 10:15:25,30708.5
39574,2024-06-03 10:20:25,30119.8
39575,2024-06-03 10:25:25,31976.3
39576,2024-06-03 10:30:25,37663.4
39577,2024-06-03 10:35:25,37858.3
39578,2024-06-03 10:40:24,34994.1
39579,2024-06-03 10:45:24,30351.7
39580,2024-06-03 10:50:24,32948.7
39581,2024-06-03 10:55:24,32265.1
39582,2024-06-03 11:00:24,32176.0
39583,2024-06-03 11:05:24,34522.1
39584,2024-06-03 11:10:23,36213.9
39585,2024-06-03 11:15:23,38681.6
39586,2024-06-03 11:20:23,42574.6
39587,2024-06-03 11:25:23,46924.1
39588,2024-06-03 11:30:22,49750.9
39589,2024-06-03 11:35:22,48703.8
39590,2024-06-03 11:40:23,43660.5
39591,2024-06-03 11:45:23,41975.1
39592,2024-06-03 11:50:22,41081.9
39593,2024-06-03 11:55:22,42354.4
39594,2024-06-03 12:00:22,42912.2
39595,2024-06-03 12:05:22,43310.4
39596,2024-06-03 12:10:22,35902.1
39597,2024-06-03 12:15:22,33614.1
39598,2024-06-03 12:20:21,35301.2
39599,2024-06-03 12:25:21,30570.4
39600,2024-06-03 12:30:21,35280.3
39601,2024-06-03 12:35:21,42273.7
39602,2024-06-03 12:40:20,46449.2
39603,2024-06-03 12:45:20,40947.8
39604,2024-06-03 12:50:20,37761.0
39605,2024-06-03 12:55:20,38661.0
39606,2024-06-03 13:00:20,40229.1
39607,2024-06-03 13:05:20,40990.6
39608,2024-06-03 13:10:20,39483.1
39609,2024-06-03 13:15:20,40023.1
39610,2024-06-03 13:20:19,35386.1
39611,2024-06-03 13:25:20,35978.5
39612,2024-06-03 13:30:20,37073.9
39613,2024-06-03 13:35:20,38539.2
39614,2024-06-03 13:40:18,35583.0
39615,2024-06-03 13:45:18,35774.5
39616,2024-06-03 13:50:19,35284.7
39617,2024-06-03 13:55:19,38329.0
39618,2024-06-03 14:00:18,37665.8
39619,2024-06-03 14:05:18,44938.2
39620,2024-06-03 14:10:18,44940.7
39621,2024-06-03 14:15:18,46634.9
39622,2024-06-03 14:20:17,47470.0
39623,2024-06-03 14:25:17,50926.0
39624,2024-06-03 14:30:18,52943.6
39625,2024-06-03 14:35:18,50877.9
39626,2024-06-03 14:40:17,45149.8
39627,2024-06-03 14:45:17,37347.8
39628,2024-06-03 14:50:17,35453.4
39629,2024-06-03 14:55:17,35124.5
39630,2024-06-03 15:00:16,29482.4
39631,2024-06-03 15:05:16,30163.0
39632,2024-06-03 15:10:16,30787.0
39633,2024-06-03 15:15:16,30846.3
39634,2024-06-03 15:20:16,31559.1
39635,2024-06-03 15:25:16,33569.4
39636,2024-06-03 15:30:16,44972.5
39637,2024-06-03 15:35:16,46157.2
39638,2024-06-03 15:40:15,42733.1
39639,2024-06-03 15:45:15,38525.5
39640,2024-06-03 15:50:15,37964.4
39641,2024-06-03 15:55:15,36861.9
39642,2024-06-03 16:00:14,38329.7
39643,2024-06-03 16:05:14,36166.4
39644,2024-06-03 16:10:14,36162.9
39645,2024-06-03 16:15:14,36481.5
39646,2024-06-03 16:20:14,32732.6
39647,2024-06-03 16:25:14,37485.4
39648,2024-06-03 16:30:14,35842.7
39649,2024-06-03 16:35:14,36327.6
39650,2024-06-03 16:40:13,37479.9
39651,2024-06-03 16:45:13,37718.9
39652,2024-06-03 16:50:13,37390.2
39653,2024-06-03 16:55:13,37251.6
39654,2024-06-03 17:00:12,39356.9
39655,2024-06-03 17:05:12,43721.2
39656,2024-06-03 17:10:12,42958.9
39657,2024-06-03 17:15:12,43264.0
39658,2024-06-03 17:20:12,40245.5
39659,2024-06-03 17:25:12,36313.6
39660,2024-06-03 17:30:12,42199.4
39661,2024-06-03 17:35:12,44472.5
39662,2024-06-03 17:40:12,41651.3
39663,2024-06-03 17:45:12,33141.4
39664,2024-06-03 17:50:11,33797.2
39665,2024-06-03 17:55:11,34022.5
39666,2024-06-03 18:00:11,34041.2
39667,2024-06-03 18:05:11,33419.1
39668,2024-06-03 18:10:11,33709.1
39669,2024-06-03 18:15:11,33611.4
39670,2024-06-03 18:20:10,34226.3
39671,2024-06-03 18:25:10,32841.8
39672,2024-06-03 18:30:09,31281.9
39673,2024-06-03 18:35:09,29989.5
39674,2024-06-03 18:40:09,35654.5
39675,2024-06-03 18:45:09,37639.5
39676,2024-06-03 18:50:09,40469.2
39677,2024-06-03 18:55:09,48227.1
39678,2024-06-03 19:00:08,48589.4
39679,2024-06-03 19:05:08,47319.7
39680,2024-06-03 19:10:08,50769.5
39681,2024-06-03 19:15:08,48085.3
39682,2024-06-03 19:20:08,47261.5
39683,2024-06-03 19:25:08,48082.2
39684,2024-06-03 19:30:08,54851.9
39685,2024-06-03 19:35:08,53830.6
39686,2024-06-03 19:40:08,47103.4
39687,2024-06-03 19:45:08,43360.9
39688,2024-06-03 19:50:07,41574.3
39689,2024-06-03 19:55:07,46756.4
39690,2024-06-03 20:00:07,49834.4
39691,2024-06-03 20:05:07,48224.3
39692,2024-06-03 20:10:06,48065.7
39693,2024-06-03 20:15:06,49801.0
39694,2024-06-03 20:20:06,47886.2
39695,2024-06-03 20:25:06,50631.7
39696,2024-06-03 20:30:06,55031.5
39697,2024-06-03 20:35:06,54049.0
39698,2024-06-03 20:40:06,43639.5
39699,2024-06-03 20:45:06,38555.4
39700,2024-06-03 20:50:06,41064.2
39701,2024-06-03 20:55:06,41652.4
39702,2024-06-03 21:00:05,40875.8
39703,2024-06-03 21:05:05,43005.8
39704,2024-06-03 21:10:05,42092.7
39705,2024-06-03 21:15:05,36773.2
39706,2024-06-03 21:20:04,38187.6
39707,2024-06-03 21:25:04,47871.2
39708,2024-06-03 21:30:04,49235.4
39709,2024-06-03 21:35:04,47237.9
39710,2024-06-03 21:40:03,43535.2
39711,2024-06-03 21:45:03,45165.9
39712,2024-06-03 21:50:03,46835.0
39713,2024-06-03 21:55:03,51158.4
39714,2024-06-03 22:00:03,49786.5
39715,2024-06-03 22:05:03,48383.7
39716,2024-06-03 22:10:03,48148.2
39717,2024-06-03 22:15:03,49906.1
39718,2024-06-03 22:20:02,49224.5
39719,2024-06-03 22:25:02,49328.8
39720,2024-06-03 22:30:02,49284.3
39721,2024-06-03 22:35:02,50219.9
39722,2024-06-03 22:40:02,52847.7
39723,2024-06-03 22:45:02,54336.9
39724,2024-06-03 22:50:02,49005.7
39725,2024-06-03 22:55:02,46384.2
39726,2024-06-03 23:00:01,47916.5
39727,2024-06-03 23:05:01,48157.5
39728,2024-06-03 23:10:01,45302.9
39729,2024-06-03 23:15:01,41587.4
39730,2024-06-03 23:20:00,41698.9
39731,2024-06-03 23:25:00,41936.6
39732,2024-06-03 23:30:00,38127.7
39733,2024-06-03 23:35:00,31458.4
39734,2024-06-03 23:40:00,30614.0
39735,2024-06-03 23:45:00,29892.9
39736,2024-06-03 23:49:59,31061.0
39737,2024-06-03 23:54:59,30224.1
39738,2024-06-03 23:59:59,28259.9
39739,2024-06-04 00:04:59,28221.3
39740,2024-06-04 00:09:59,29596.3
39741,2024-06-04 00:14:59,28106.2
39742,2024-06-04 00:19:59,28393.7
39743,2024-06-04 00:24:59,28301.4
39744,2024-06-04 00:29:58,27302.1
39745,2024-06-04 00:34:58,27631.5
39746,2024-06-04 00:39:58,28167.3
39747,2024-06-04 00:44:58,27691.4
39748,2024-06-04 00:49:58,29414.7
39749,2024-06-04 00:54:58,35313.5
39750,2024-06-04 00:59:57,35585.9
39751,2024-06-04 01:04:57,37743.6
39752,2024-06-04 01:09:57,37687.4
39753,2024-06-04 01:14:57,38433.4
39754,2024-06-04 01:19:56,45120.3
39755,2024-06-04 01:24:56,43625.8
39756,2024-06-04 01:29:57,41526.9
39757,2024-06-04 01:34:57,41015.2
39758,2024-06-04 01:39:57,36657.9
39759,2024-06-04 01:44:57,30004.5
39760,2024-06-04 01:49:55,29993.5
39761,2024-06-04 01:54:56,29246.9
39762,2024-06-04 01:59:56,27998.3
39763,2024-06-04 02:04:56,24224.3
39764,2024-06-04 02:09:55,24170.8
39765,2024-06-04 02:14:55,24252.5
39766,2024-06-04 02:19:54,29531.9
39767,2024-06-04 02:24:54,33661.8
39768,2024-06-04 02:29:54,35144.1
39769,2024-06-04 02:34:54,35109.5
39770,2024-06-04 02:39:54,38099.0
